Date,DJI,GSPC,NDX,RUT
2020-01-02,28868.80078125,3257.85009765625,8872.2197265625,1666.77001953125
2020-01-03,28634.880859375,3234.85009765625,8793.900390625,1660.8699951171875
2020-01-06,28703.380859375,3246.280029296875,8848.51953125,1663.260009765625
2020-01-07,28583.6796875,3237.179931640625,8846.4501953125,1658.31005859375
2020-01-08,28745.08984375,3253.050048828125,8912.3701171875,1663.5899658203125
2020-01-09,28956.900390625,3274.699951171875,8989.6298828125,1664.989990234375
2020-01-10,28823.76953125,3265.35009765625,8966.6396484375,1657.6400146484375
2020-01-13,28907.05078125,3288.1298828125,9070.650390625,1669.6099853515625
2020-01-14,28939.669921875,3283.14990234375,9033.419921875,1675.739990234375
2020-01-15,29030.220703125,3289.2900390625,9035.669921875,1682.4000244140625
2020-01-16,29297.640625,3316.81005859375,9125.0,1705.219970703125
2020-01-17,29348.099609375,3329.6201171875,9173.73046875,1699.6400146484375
2020-01-21,29196.0390625,3320.7900390625,9166.6298828125,1685.9000244140625
2020-01-22,29186.26953125,3321.75,9188.580078125,1684.4599609375
2020-01-23,29160.08984375,3325.5400390625,9216.98046875,1685.010009765625
2020-01-24,28989.73046875,3295.469970703125,9141.4697265625,1662.22998046875
2020-01-27,28535.80078125,3243.6298828125,8952.1796875,1644.1400146484375
2020-01-28,28722.849609375,3276.239990234375,9090.9296875,1658.31005859375
2020-01-29,28734.44921875,3273.39990234375,9101.6103515625,1649.219970703125
2020-01-30,28859.439453125,3283.659912109375,9136.08984375,1648.219970703125
2020-01-31,28256.029296875,3225.52001953125,8991.509765625,1614.06005859375
2020-02-03,28399.810546875,3248.919921875,9126.23046875,1632.2099609375
2020-02-04,28807.630859375,3297.590087890625,9334.0595703125,1656.77001953125
2020-02-05,29290.849609375,3334.68994140625,9367.48046875,1681.9200439453125
2020-02-06,29379.76953125,3345.780029296875,9445.919921875,1677.4599609375
2020-02-07,29102.509765625,3327.7099609375,9401.099609375,1656.780029296875
2020-02-10,29276.8203125,3352.090087890625,9516.83984375,1667.6700439453125
2020-02-11,29276.33984375,3357.75,9517.8603515625,1677.510009765625
2020-02-12,29551.419921875,3379.449951171875,9613.2001953125,1689.3800048828125
2020-02-13,29423.310546875,3373.93994140625,9595.7001953125,1693.739990234375
2020-02-14,29398.080078125,3380.159912109375,9623.580078125,1687.5799560546875
2020-02-18,29232.189453125,3370.2900390625,9629.7998046875,1683.52001953125
2020-02-19,29348.029296875,3386.14990234375,9718.73046875,1692.5699462890625
2020-02-20,29219.98046875,3373.22998046875,9627.830078125,1696.0699462890625
2020-02-21,28992.41015625,3337.75,9446.6904296875,1678.6099853515625
2020-02-24,27960.80078125,3225.889892578125,9079.6298828125,1628.0999755859375
2020-02-25,27081.359375,3128.2099609375,8834.8701171875,1571.9000244140625
2020-02-26,26957.58984375,3116.389892578125,8873.759765625,1552.760009765625
2020-02-27,25766.640625,2978.760009765625,8436.669921875,1497.8699951171875
2020-02-28,25409.359375,2954.219970703125,8461.830078125,1476.4300537109375
2020-03-02,26703.3203125,3090.22998046875,8877.98046875,1518.489990234375
2020-03-03,25917.41015625,3003.3701171875,8594.490234375,1486.0799560546875
2020-03-04,27090.859375,3130.1201171875,8949.2802734375,1531.199951171875
2020-03-05,26121.279296875,3023.93994140625,8671.66015625,1478.8199462890625
2020-03-06,25864.779296875,2972.3701171875,8530.33984375,1449.219970703125
2020-03-09,23851.01953125,2746.56005859375,7948.02978515625,1313.43994140625
2020-03-10,25018.16015625,2882.22998046875,8372.26953125,1350.9000244140625
2020-03-11,23553.220703125,2741.3798828125,8006.1201171875,1264.300048828125
2020-03-12,21200.619140625,2480.639892578125,7263.64990234375,1122.9300537109375
2020-03-13,23185.619140625,2711.02001953125,7995.259765625,1210.1300048828125
2020-03-16,20188.51953125,2386.1298828125,7020.3798828125,1037.4200439453125
2020-03-17,21237.380859375,2529.18994140625,7473.9501953125,1106.510009765625
2020-03-18,19898.919921875,2398.10009765625,7175.18017578125,991.1599731445312
2020-03-19,20087.189453125,2409.389892578125,7288.52001953125,1058.75
2020-03-20,19173.98046875,2304.919921875,6994.2900390625,1013.8900146484375
2020-03-23,18591.9296875,2237.39990234375,7006.919921875,1002.4000244140625
2020-03-24,20704.91015625,2447.330078125,7553.830078125,1096.5400390625
2020-03-25,21200.55078125,2475.56005859375,7469.6201171875,1110.3699951171875
2020-03-26,22552.169921875,2630.070068359375,7897.1298828125,1180.3199462890625
2020-03-27,21636.779296875,2541.469970703125,7588.3701171875,1131.989990234375
2020-03-30,22327.48046875,2626.64990234375,7889.009765625,1158.3199462890625
2020-03-31,21917.16015625,2584.590087890625,7813.5,1153.0999755859375
2020-04-01,20943.509765625,2470.5,7486.2900390625,1071.989990234375
2020-04-02,21413.439453125,2526.89990234375,7635.66015625,1085.81005859375
2020-04-03,21052.529296875,2488.64990234375,7528.10986328125,1052.050048828125
2020-04-06,22679.990234375,2663.679931640625,8081.66015625,1138.780029296875
2020-04-07,22653.859375,2659.409912109375,8049.31005859375,1139.1700439453125
2020-04-08,23433.5703125,2749.97998046875,8229.5400390625,1191.6600341796875
2020-04-09,23719.369140625,2789.820068359375,8238.5302734375,1246.72998046875
2020-04-13,23390.76953125,2761.6298828125,8332.740234375,1212.0400390625
2020-04-14,23949.759765625,2846.06005859375,8692.16015625,1237.3299560546875
2020-04-15,23504.349609375,2783.360107421875,8591.9599609375,1183.97998046875
2020-04-16,23537.6796875,2799.550048828125,8757.830078125,1178.0899658203125
2020-04-17,24242.490234375,2874.56005859375,8832.41015625,1229.0999755859375
2020-04-20,23650.439453125,2823.159912109375,8726.509765625,1213.3499755859375
2020-04-21,23018.880859375,2736.56005859375,8403.0,1185.0899658203125
2020-04-22,23475.8203125,2799.31005859375,8664.6396484375,1201.52001953125
2020-04-23,23515.259765625,2797.800048828125,8641.5,1214.06005859375
2020-04-24,23775.26953125,2836.739990234375,8786.599609375,1233.050048828125
2020-04-27,24133.779296875,2878.47998046875,8837.66015625,1281.8800048828125
2020-04-28,24101.55078125,2863.389892578125,8677.599609375,1298.0799560546875
2020-04-29,24633.859375,2939.510009765625,8982.759765625,1360.760009765625
2020-04-30,24345.720703125,2912.429931640625,9000.509765625,1310.6600341796875
2020-05-01,23723.689453125,2830.7099609375,8718.1796875,1260.47998046875
2020-05-04,23749.759765625,2842.739990234375,8834.1103515625,1263.969970703125
2020-05-05,23883.08984375,2868.43994140625,8930.6201171875,1273.510009765625
2020-05-06,23664.640625,2848.419921875,8984.8603515625,1263.010009765625
2020-05-07,23875.890625,2881.18994140625,9101.8798828125,1282.9300537109375
2020-05-08,24331.3203125,2929.800048828125,9220.349609375,1329.6400146484375
2020-05-11,24221.990234375,2930.18994140625,9298.919921875,1321.239990234375
2020-05-12,23764.779296875,2870.1201171875,9112.4501953125,1275.5400390625
2020-05-13,23247.970703125,2820.0,9000.080078125,1233.25
2020-05-14,23625.33984375,2852.5,9094.419921875,1237.550048828125
2020-05-15,23685.419921875,2863.699951171875,9152.6396484375,1256.989990234375
2020-05-18,24597.369140625,2953.909912109375,9331.9296875,1333.68994140625
2020-05-19,24206.859375,2922.93994140625,9298.5400390625,1307.719970703125
2020-05-20,24575.900390625,2971.610107421875,9485.01953125,1346.9300537109375
2020-05-21,24474.119140625,2948.510009765625,9377.990234375,1347.56005859375
2020-05-22,24465.16015625,2955.449951171875,9413.990234375,1355.530029296875
2020-05-26,24995.109375,2991.77001953125,9389.98046875,1393.0699462890625
2020-05-27,25548.26953125,3036.1298828125,9442.0498046875,1436.3599853515625
2020-05-28,25400.640625,3029.72998046875,9416.7099609375,1400.6700439453125
2020-05-29,25383.109375,3044.31005859375,9555.5302734375,1394.0400390625
2020-06-01,25475.01953125,3055.72998046875,9598.8896484375,1405.3699951171875
2020-06-02,25742.650390625,3080.820068359375,9657.3095703125,1418.2099609375
2020-06-03,26269.890625,3122.8701171875,9704.6904296875,1452.0899658203125
2020-06-04,26281.8203125,3112.35009765625,9629.66015625,1452.06005859375
2020-06-05,27110.98046875,3193.929931640625,9824.3896484375,1507.1500244140625
2020-06-08,27572.439453125,3232.389892578125,9901.51953125,1536.8900146484375
2020-06-09,27272.30078125,3207.179931640625,9967.169921875,1507.050048828125
2020-06-10,26989.990234375,3190.139892578125,10094.259765625,1467.3900146484375
2020-06-11,25128.169921875,3002.10009765625,9588.48046875,1356.219970703125
2020-06-12,25605.5390625,3041.31005859375,9663.7802734375,1387.6800537109375
2020-06-15,25763.16015625,3066.590087890625,9776.8896484375,1419.6099853515625
2020-06-16,26289.98046875,3124.739990234375,9949.3701171875,1452.260009765625
2020-06-17,26119.609375,3113.489990234375,9982.48046875,1426.530029296875
2020-06-18,26080.099609375,3115.340087890625,10012.0498046875,1427.3299560546875
2020-06-19,25871.4609375,3097.739990234375,10008.6396484375,1418.6300048828125
2020-06-22,26024.9609375,3117.860107421875,10130.330078125,1433.530029296875
2020-06-23,26156.099609375,3131.2900390625,10209.8203125,1439.3399658203125
2020-06-24,25445.939453125,3050.330078125,10002.7001953125,1389.739990234375
2020-06-25,25745.599609375,3083.760009765625,10101.830078125,1413.31005859375
2020-06-26,25015.55078125,3009.050048828125,9849.3603515625,1378.780029296875
2020-06-29,25595.80078125,3053.239990234375,9961.16015625,1421.2099609375
2020-06-30,25812.880859375,3100.2900390625,10156.849609375,1441.3699951171875
2020-07-01,25734.970703125,3115.860107421875,10279.25,1427.31005859375
2020-07-02,25827.359375,3130.010009765625,10341.8896484375,1431.8599853515625
2020-07-06,26287.029296875,3179.719970703125,10604.0595703125,1442.8800048828125
2020-07-07,25890.1796875,3145.320068359375,10524.009765625,1416.0
2020-07-08,26067.279296875,3169.93994140625,10666.7001953125,1427.4000244140625
2020-07-09,25706.08984375,3152.050048828125,10754.58984375,1398.9200439453125
2020-07-10,26075.30078125,3185.0400390625,10836.330078125,1422.6800537109375
2020-07-13,26085.80078125,3155.219970703125,10602.2099609375,1403.5699462890625
2020-07-14,26642.58984375,3197.52001953125,10689.51953125,1428.260009765625
2020-07-15,26870.099609375,3226.56005859375,10701.6796875,1478.27001953125
2020-07-16,26734.7109375,3215.570068359375,10626.4599609375,1467.56005859375
2020-07-17,26671.94921875,3224.72998046875,10645.2197265625,1473.3199462890625
2020-07-20,26680.869140625,3251.840087890625,10952.080078125,1467.949951171875
2020-07-21,26840.400390625,3257.300048828125,10833.0703125,1487.510009765625
2020-07-22,27005.83984375,3276.02001953125,10870.75,1490.1400146484375
2020-07-23,26652.330078125,3235.659912109375,10580.58984375,1490.199951171875
2020-07-24,26469.890625,3215.6298828125,10483.1298828125,1467.550048828125
2020-07-27,26584.76953125,3239.409912109375,10674.3798828125,1484.6500244140625
2020-07-28,26379.279296875,3218.43994140625,10532.5,1469.760009765625
2020-07-29,26539.5703125,3258.43994140625,10662.98046875,1500.6300048828125
2020-07-30,26313.650390625,3246.219970703125,10715.509765625,1495.0999755859375
2020-07-31,26428.3203125,3271.1201171875,10905.8798828125,1480.4300537109375
2020-08-03,26664.400390625,3294.610107421875,11055.080078125,1506.800048828125
2020-08-04,26828.470703125,3306.510009765625,11096.5400390625,1517.2099609375
2020-08-05,27201.51953125,3327.77001953125,11125.4404296875,1546.239990234375
2020-08-06,27386.98046875,3349.159912109375,11267.080078125,1544.6199951171875
2020-08-07,27433.48046875,3351.280029296875,11139.3896484375,1569.1800537109375
2020-08-10,27791.439453125,3360.469970703125,11085.169921875,1584.6700439453125
2020-08-11,27686.91015625,3333.68994140625,10876.080078125,1575.0999755859375
2020-08-12,27976.83984375,3380.35009765625,11157.7197265625,1583.25
2020-08-13,27896.720703125,3373.429931640625,11178.3701171875,1579.7900390625
2020-08-14,27931.01953125,3372.85009765625,11164.4501953125,1577.8800048828125
2020-08-17,27844.91015625,3381.989990234375,11288.5703125,1585.469970703125
2020-08-18,27778.0703125,3389.780029296875,11399.0302734375,1569.77001953125
2020-08-19,27692.880859375,3374.85009765625,11318.6396484375,1572.0699462890625
2020-08-20,27739.73046875,3385.510009765625,11477.0498046875,1564.300048828125
2020-08-21,27930.330078125,3397.159912109375,11555.16015625,1552.47998046875
2020-08-24,28308.4609375,3431.280029296875,11626.169921875,1568.469970703125
2020-08-25,28248.439453125,3443.6201171875,11721.8095703125,1571.2099609375
2020-08-26,28331.919921875,3478.72998046875,11971.9404296875,1560.18994140625
2020-08-27,28492.26953125,3484.550048828125,11926.16015625,1564.56005859375
2020-08-28,28653.869140625,3508.010009765625,11995.849609375,1578.3399658203125
2020-08-31,28430.05078125,3500.31005859375,12110.7001953125,1561.8800048828125
2020-09-01,28645.66015625,3526.64990234375,12292.8603515625,1578.5799560546875
2020-09-02,29100.5,3580.840087890625,12420.5400390625,1592.2900390625
2020-09-03,28292.73046875,3455.06005859375,11771.3701171875,1544.6800537109375
2020-09-04,28133.310546875,3426.9599609375,11622.1298828125,1535.300048828125
2020-09-08,27500.890625,3331.840087890625,11068.259765625,1504.5899658203125
2020-09-09,27940.470703125,3398.9599609375,11395.849609375,1526.47998046875
2020-09-10,27534.580078125,3339.18994140625,11154.1201171875,1507.75
2020-09-11,27665.640625,3340.969970703125,11087.400390625,1497.27001953125
2020-09-14,27993.330078125,3383.5400390625,11277.759765625,1536.969970703125
2020-09-15,27995.599609375,3401.199951171875,11438.8701171875,1538.1500244140625
2020-09-16,28032.380859375,3385.489990234375,11247.599609375,1552.3299560546875
2020-09-17,27901.98046875,3357.010009765625,11080.9501953125,1542.5999755859375
2020-09-18,27657.419921875,3319.469970703125,10936.98046875,1536.780029296875
2020-09-21,27147.69921875,3281.06005859375,10980.2197265625,1485.25
2020-09-22,27288.1796875,3315.570068359375,11186.3701171875,1496.9599609375
2020-09-23,26763.130859375,3236.919921875,10833.330078125,1451.4599609375
2020-09-24,26815.439453125,3246.590087890625,10896.4697265625,1451.8199462890625
2020-09-25,27173.9609375,3298.4599609375,11151.1298828125,1474.9100341796875
2020-09-28,27584.060546875,3351.60009765625,11364.4501953125,1510.3399658203125
2020-09-29,27452.66015625,3335.469970703125,11322.9501953125,1504.72998046875
2020-09-30,27781.69921875,3363.0,11418.0595703125,1507.68994140625
2020-10-01,27816.900390625,3380.800048828125,11583.2001953125,1531.199951171875
2020-10-02,27682.810546875,3348.419921875,11255.6904296875,1539.300048828125
2020-10-05,28148.640625,3408.60009765625,11509.0595703125,1581.9599609375
2020-10-06,27772.759765625,3360.969970703125,11291.26953125,1577.2900390625
2020-10-07,28303.4609375,3419.43994140625,11503.1904296875,1611.0400390625
2020-10-08,28425.509765625,3446.830078125,11550.9404296875,1628.550048828125
2020-10-09,28586.900390625,3477.139892578125,11725.849609375,1637.550048828125
2020-10-12,28837.51953125,3534.219970703125,12088.1103515625,1649.050048828125
2020-10-13,28679.810546875,3511.929931640625,12083.169921875,1636.8499755859375
2020-10-14,28514.0,3488.669921875,11985.3603515625,1621.6500244140625
2020-10-15,28494.19921875,3483.340087890625,11898.5703125,1638.8800048828125
2020-10-16,28606.310546875,3483.81005859375,11852.169921875,1633.81005859375
2020-10-19,28195.419921875,3426.919921875,11634.349609375,1613.6300048828125
2020-10-20,28308.7890625,3443.1201171875,11677.83984375,1617.7099609375
2020-10-21,28210.8203125,3435.56005859375,11665.3701171875,1603.780029296875
2020-10-22,28363.66015625,3453.489990234375,11662.91015625,1630.25
2020-10-23,28335.5703125,3465.389892578125,11692.5703125,1640.5
2020-10-26,27685.380859375,3400.969970703125,11504.51953125,1605.2099609375
2020-10-27,27463.189453125,3390.679931640625,11598.9501953125,1590.7099609375
2020-10-28,26519.94921875,3271.030029296875,11142.759765625,1543.280029296875
2020-10-29,26659.109375,3310.110107421875,11350.740234375,1561.5799560546875
2020-10-30,26501.599609375,3269.9599609375,11052.9501953125,1538.47998046875
2020-11-02,26925.05078125,3310.239990234375,11084.759765625,1568.5899658203125
2020-11-03,27480.029296875,3369.159912109375,11279.91015625,1614.300048828125
2020-11-04,27847.66015625,3443.43994140625,11777.01953125,1615.0799560546875
2020-11-05,28390.1796875,3510.449951171875,12078.0703125,1660.050048828125
2020-11-06,28323.400390625,3509.43994140625,12091.349609375,1648.260009765625
2020-11-09,29157.970703125,3550.5,11830.3896484375,1705.0400390625
2020-11-10,29420.919921875,3545.530029296875,11624.2900390625,1737.010009765625
2020-11-11,29397.630859375,3572.659912109375,11892.9296875,1736.93994140625
2020-11-12,29080.169921875,3537.010009765625,11827.1396484375,1708.469970703125
2020-11-13,29479.810546875,3585.14990234375,11937.83984375,1744.0400390625
2020-11-16,29950.439453125,3626.909912109375,12013.3798828125,1785.3399658203125
2020-11-17,29783.349609375,3609.530029296875,11977.490234375,1791.9100341796875
2020-11-18,29438.419921875,3567.7900390625,11894.7099609375,1769.3199462890625
2020-11-19,29483.23046875,3581.8701171875,11985.4296875,1784.1300048828125
2020-11-20,29263.48046875,3557.5400390625,11906.4404296875,1785.3399658203125
2020-11-23,29591.26953125,3577.590087890625,11905.9404296875,1818.300048828125
2020-11-24,30046.240234375,3635.409912109375,12079.8095703125,1853.530029296875
2020-11-25,29872.470703125,3629.64990234375,12152.2197265625,1845.02001953125
2020-11-27,29910.369140625,3638.35009765625,12258.2099609375,1855.27001953125
2020-11-30,29638.640625,3621.6298828125,12268.3203125,1819.8199462890625
2020-12-01,29823.919921875,3662.449951171875,12455.330078125,1836.050048828125
2020-12-02,29883.7890625,3669.010009765625,12456.41015625,1838.030029296875
2020-12-03,29969.51953125,3666.719970703125,12467.1298828125,1848.699951171875
2020-12-04,30218.259765625,3699.1201171875,12528.48046875,1892.449951171875
2020-12-07,30069.7890625,3691.9599609375,12596.4697265625,1891.25
2020-12-08,30173.880859375,3702.25,12635.7197265625,1917.780029296875
2020-12-09,30068.810546875,3672.820068359375,12364.6396484375,1902.1500244140625
2020-12-10,29999.259765625,3668.10009765625,12401.740234375,1922.699951171875
2020-12-11,30046.369140625,3663.4599609375,12375.41015625,1911.699951171875
2020-12-14,29861.55078125,3647.489990234375,12462.2099609375,1913.8599853515625
2020-12-15,30199.310546875,3694.6201171875,12595.919921875,1959.760009765625
2020-12-16,30154.5390625,3701.169921875,12668.16015625,1952.719970703125
2020-12-17,30303.369140625,3722.47998046875,12752.0595703125,1978.050048828125
2020-12-18,30179.05078125,3709.409912109375,12738.1796875,1969.989990234375
2020-12-21,30216.44921875,3694.919921875,12690.259765625,1970.3299560546875
2020-12-22,30015.509765625,3687.260009765625,12717.5595703125,1989.8800048828125
2020-12-23,30129.830078125,3690.010009765625,12653.1396484375,2007.0999755859375
2020-12-24,30199.869140625,3703.06005859375,12711.009765625,2003.949951171875
2020-12-28,30403.970703125,3735.360107421875,12838.8603515625,1996.25
2020-12-29,30335.669921875,3727.0400390625,12843.490234375,1959.3599853515625
2020-12-30,30409.560546875,3732.0400390625,12845.3603515625,1979.989990234375
2020-12-31,30606.48046875,3756.070068359375,12888.2802734375,1974.8599853515625
2021-01-04,30223.890625,3700.64990234375,12694.66015625,1945.9100341796875
2021-01-05,30391.599609375,3726.860107421875,12802.3798828125,1979.1099853515625
2021-01-06,30829.400390625,3748.139892578125,12623.349609375,2057.919921875
2021-01-07,31041.130859375,3803.7900390625,12939.5703125,2096.889892578125
2021-01-08,31097.970703125,3824.679931640625,13105.2001953125,2091.659912109375
2021-01-11,31008.689453125,3799.610107421875,12902.490234375,2091.010009765625
2021-01-12,31068.689453125,3801.18994140625,12892.08984375,2127.9599609375
2021-01-13,31060.470703125,3809.840087890625,12973.6298828125,2111.969970703125
2021-01-14,30991.51953125,3795.5400390625,12898.6904296875,2155.35009765625
2021-01-15,30814.259765625,3768.25,12803.9296875,2123.199951171875
2021-01-19,30930.51953125,3798.909912109375,12996.5400390625,2151.139892578125
2021-01-20,31188.380859375,3851.85009765625,13296.4501953125,2160.6201171875
2021-01-21,31176.009765625,3853.070068359375,13404.990234375,2141.419921875
2021-01-22,30996.98046875,3841.469970703125,13366.400390625,2168.760009765625
2021-01-25,30960.0,3855.360107421875,13483.2900390625,2163.27001953125
2021-01-26,30937.0390625,3849.6201171875,13490.1904296875,2149.860107421875
2021-01-27,30303.169921875,3750.77001953125,13112.650390625,2108.699951171875
2021-01-28,30603.359375,3787.3798828125,13201.5302734375,2106.610107421875
2021-01-29,29982.619140625,3714.239990234375,12925.3798828125,2073.639892578125
2021-02-01,30211.91015625,3773.860107421875,13248.900390625,2126.159912109375
2021-02-02,30687.48046875,3826.31005859375,13456.1201171875,2151.43994140625
2021-02-03,30723.599609375,3830.169921875,13402.3701171875,2159.699951171875
2021-02-04,31055.859375,3871.739990234375,13560.8896484375,2202.419921875
2021-02-05,31148.240234375,3886.830078125,13603.9599609375,2233.330078125
2021-02-08,31385.759765625,3915.590087890625,13695.01953125,2289.760009765625
2021-02-09,31375.830078125,3911.22998046875,13687.080078125,2299.0
2021-02-10,31437.80078125,3909.8798828125,13655.26953125,2282.43994140625
2021-02-11,31430.69921875,3916.3798828125,13734.349609375,2285.320068359375
2021-02-12,31458.400390625,3934.830078125,13807.7001953125,2289.360107421875
2021-02-16,31522.75,3932.590087890625,13773.76953125,2272.889892578125
2021-02-17,31613.01953125,3931.330078125,13699.7099609375,2256.110107421875
2021-02-18,31493.33984375,3913.969970703125,13637.509765625,2218.389892578125
2021-02-19,31494.3203125,3906.7099609375,13580.7802734375,2266.68994140625
2021-02-22,31521.689453125,3876.5,13223.740234375,2251.070068359375
2021-02-23,31537.349609375,3881.3701171875,13194.7099609375,2231.31005859375
2021-02-24,31961.859375,3925.429931640625,13302.1904296875,2284.3798828125
2021-02-25,31402.009765625,3829.340087890625,12828.3095703125,2200.169921875
2021-02-26,30932.369140625,3811.14990234375,12909.4404296875,2201.050048828125
2021-03-01,31535.509765625,3901.820068359375,13282.9501953125,2275.320068359375
2021-03-02,31391.51953125,3870.2900390625,13059.9501953125,2231.510009765625
2021-03-03,31270.08984375,3819.719970703125,12683.330078125,2207.7900390625
2021-03-04,30924.140625,3768.469970703125,12464.0,2146.919921875
2021-03-05,31496.30078125,3841.93994140625,12668.509765625,2192.2099609375
2021-03-08,31802.439453125,3821.35009765625,12299.080078125,2202.97998046875
2021-03-09,31832.740234375,3875.43994140625,12794.490234375,2245.06005859375
2021-03-10,32297.01953125,3898.81005859375,12752.0703125,2285.679931640625
2021-03-11,32485.58984375,3939.340087890625,13052.900390625,2338.5400390625
2021-03-12,32778.640625,3943.340087890625,12937.2900390625,2352.7900390625
2021-03-15,32953.4609375,3968.93994140625,13082.5400390625,2360.169921875
2021-03-16,32825.94921875,3962.7099609375,13152.2802734375,2319.52001953125
2021-03-17,33015.37109375,3974.1201171875,13202.3798828125,2336.389892578125
2021-03-18,32862.30078125,3915.4599609375,12789.1396484375,2267.590087890625
2021-03-19,32627.970703125,3913.10009765625,12866.990234375,2287.550048828125
2021-03-22,32731.19921875,3940.590087890625,13086.509765625,2266.840087890625
